,ax,ay,az,labelWalking,labelShaking,labelStanding,labelTrotting,gx,gy,gz,temp,pressure
2022-06-07 00:00:15.001,-6.905906,6.282461199999998,-4.635628400000001,1,0,0,0,1.6292696399999995,-21.9536512,9.104876216000001,39.4656,
2022-06-07 00:00:15.251,-5.939063600000001,7.043053199999999,-3.2396112000000006,1,0,0,0,-16.402444560000006,33.541459520000004,2.08293156,39.4628,
2022-06-07 00:00:15.501,-5.3120736,7.702439199999999,-2.6789423999999995,1,0,0,0,-12.107320399999999,-30.136606,6.334143600000001,39.462,
2022-06-07 00:00:15.751,-4.997619599999999,8.1202152,-3.8015252,1,0,0,0,40.848776,-60.59271599999999,4.217067599999997,39.46,
2022-06-07 00:00:16.001,-4.3934396,8.2922452,-3.4971347999999995,1,0,0,0,33.131708,-18.687818000000004,40.680485600000004,39.461999999999996,
2022-06-07 00:00:16.251,-4.7560048,8.335571600000002,-4.180672,1,0,0,0,8.758535199999999,-14.012203200000002,-17.31219472,39.45520000000001,
2022-06-07 00:00:16.501,-4.7029084,8.279595599999999,-3.36410884,1,0,0,0,-64.88043839999999,60.70978304000001,-8.69024532,39.4632,
2022-06-07 00:00:16.751,-5.449221199999998,7.931594400000001,-2.74881116,1,0,0,0,-8.199994824,23.5268264,-26.6366092,39.4528,
2022-06-07 00:00:17.001,-4.1507708,8.7087656,-3.50585756,1,0,0,0,43.85367600000001,-43.487764,23.0073216,39.4536,
2022-06-07 00:00:17.251,-4.829898,7.22055,-4.0093082639999995,1,0,0,0,27.40975356,-58.6438932,28.0780772,39.458,
2022-06-07 00:00:17.501,-3.70913574,10.2658968,-3.1544091199999995,1,0,0,0,-38.80239472,86.89027359999999,-40.092691200000004,39.45840000000001,
2022-06-07 00:00:17.751,-5.672911599999999,7.4281435999999985,-3.1569972,1,0,0,0,-43.95366028,14.809772,-3.0805256,39.45,
2022-06-07 00:00:18.001,-3.96943868,8.991783199999999,-3.3637255999999995,1,0,0,0,73.48051600000002,-58.6463556,19.57562048,39.45840000000001,
2022-06-07 00:00:18.251,-4.7456544,7.805277999999999,-3.2260972000000003,1,0,0,0,16.5463448,-60.78292199999999,37.6488096,39.4604,
2022-06-07 00:00:18.501,-3.9334988000000006,9.702438800000001,-3.45036644,1,0,0,0,-20.258507,56.17316451999999,-35.7487848,39.4568,
2022-06-07 00:00:18.751,-4.88960748,7.401403200000001,-2.8186788,1,0,0,0,-48.54386196,-1.3731688,7.575612400000001,39.455999999999996,
2022-06-07 00:00:19.001,-4.7583047999999994,9.454112,-2.641946936,1,0,0,0,62.807329599999996,-41.707314,-0.1755996399999988,39.45320000000001,
2022-06-07 00:00:19.251,-4.0969076,7.5410424,-3.12795736,1,0,0,0,46.4536596,-59.67323520000001,51.258495200000006,39.45520000000001,
2022-06-07 00:00:19.501,-3.3689,10.277395199999999,-4.177222400000002,1,0,0,0,-22.5292252,53.9853864,-41.8878,39.4576,
2022-06-07 00:00:19.751,-5.27047912,7.379744400000001,-2.366022,1,0,0,0,-55.63904,-8.07804,6.163416800000001,39.4524,
2022-06-07 00:00:20.001,-4.2361636,9.417698399999999,-4.2940528,1,0,0,0,66.836528,-53.431687024,-1.8341436,39.4536,
2022-06-07 00:00:20.251,-4.529246400000001,7.359712400000001,-3.6989768,1,0,0,0,31.2317108,-45.98292040000001,26.660982,39.45440000000001,
2022-06-07 00:00:20.501,-4.355198400000001,9.1434052,-4.06988,1,0,0,0,-26.770734399999995,57.536638399999994,-44.180488,39.45480000000001,
2022-06-07 00:00:20.751,-5.2165203999999985,6.519667599999999,-2.7826432,1,0,0,0,-24.9048644,5.058524000000001,-6.919517200000001,39.4556,
2022-06-07 00:00:21.001,-7.2079960000000005,8.030502400000001,-3.2075043999999995,1,0,0,0,35.2365828,-29.778053600000003,-78.10251079999998,39.45200000000001,
2022-06-07 00:00:21.251,-6.5978744,7.7803575999999985,-4.0328852,1,0,0,0,1.5658452000000005,-5.9268356,71.73412502400002,39.4556,
2022-06-07 00:00:21.501,-5.2436435999999995,6.446349200000001,-4.0931692,1,0,0,0,7.634145000000001,-3.4585356000000003,32.4536456,39.4524,
2022-06-07 00:00:21.751,-4.59192568,8.845531600000003,-4.0645132,1,0,0,0,-11.438993599999998,54.99510128,-43.139024400000004,39.4596,
2022-06-07 00:00:22.001,-5.0084504,8.124618,-3.1200016000000006,1,0,0,0,-83.57561000000003,48.4268308,10.20975532,39.4524,
2022-06-07 00:00:22.251,-5.1746376,8.2910028,-2.65373576,1,0,0,0,12.88536848,7.821952400000001,-35.826832,39.4556,
2022-06-07 00:00:22.501,-4.748912799999999,8.060794799999998,-3.36391624,1,0,0,0,53.68780440000001,-9.4049168,-11.590242,39.4572,
2022-06-07 00:00:22.751,-6.407532,8.672824399999998,-3.5638410800000004,1,0,0,0,14.5317408,-64.83657600000001,11.646341599999998,39.45520000000001,
2022-06-07 00:00:23.001,-5.187671599999999,6.744413999999999,-3.518508,1,0,0,0,68.72439200000001,-37.21706680000001,79.7170492,39.4568,
2022-06-07 00:00:23.251,-3.9863082000000003,10.099411199999999,-3.8777197880000003,1,0,0,0,-52.709752,42.54149127999999,-52.3097496,39.458,
2022-06-07 00:00:23.501,-6.702623599999999,7.390188399999999,-3.19724868,1,0,0,0,-46.02682539999999,8.5463412,35.241512,39.4572,
2022-06-07 00:00:23.751,-3.187089616,9.1077504,-3.99847912,1,0,0,0,63.729287600000006,-46.85122272,2.6609760000000007,39.4636,
2022-06-07 00:00:24.001,-5.8323931999999985,7.488808400000003,-4.048412,1,0,0,0,3.3731712,-6.958572399999998,-5.019506,39.4544,
2022-06-07 00:00:24.251,-3.6799036,9.6088112,-3.5946054,1,0,0,0,-71.68777200000002,64.21706800000001,-2.3024324000000003,39.4612,
2022-06-07 00:00:24.501,-5.480177599999998,7.077076800000001,-2.8585496,1,0,0,0,-4.702436400000002,55.32195600000001,-20.224384,39.4632,
2022-06-07 00:00:24.751,-3.42353056,9.7057008,-3.7122984,1,0,0,0,8.782923600000002,5.404872399999999,11.202445599999999,39.455999999999996,
2022-06-07 00:00:25.001,-3.4424112000000004,8.152511200000001,-4.33833,1,0,0,0,-20.4707388,95.068216,-38.658530400000004,39.45840000000001,
2022-06-07 00:00:25.251,-4.2982688,8.529545599999999,-4.0503288,1,0,0,0,-39.94149400000001,96.68544399999999,-25.724390399999997,39.4508,
2022-06-07 00:00:25.501,-4.4625416,8.3956552,-3.2038624,1,0,0,0,-34.217076,54.52684,-18.4682888,39.458,
2022-06-07 00:00:25.751,-3.8652608,8.7101096,-2.845322,1,0,0,0,-27.812192,45.24390800000001,-31.521948,39.4596,
2022-06-07 00:00:26.001,-4.576972799999999,9.0589712,-1.948922852,1,0,0,0,-31.9682908,26.1365724,-19.441456800000005,39.4608,
2022-06-07 00:00:26.251,-4.3941096,7.654806400000001,-4.7805392,1,0,0,0,37.2341348,0.6804895999999995,1.1829324239999988,39.4636,
2022-06-07 00:00:26.501,-6.736364,8.7017724,-2.7181411479999995,1,0,0,0,-46.76338799999999,121.44386760000002,-62.76584800000001,39.45480000000001,
2022-06-07 00:00:26.751,-4.85836168,8.105930800000001,-3.9083888,1,0,0,0,-56.092674800000005,8.61464812,-3.9634132,39.46,
2022-06-07 00:00:27.001,-4.06192536,9.492647199999999,-2.73980136,1,0,0,0,60.3463684,-29.512248800000002,59.5219536,39.4512,
2022-06-07 00:00:27.251,-3.6591072,8.1140732,-4.50701024,1,0,0,0,14.1316848,-10.382829599999996,15.514632,39.4484,
2022-06-07 00:00:27.501,-3.86468524,9.6086208,-2.0961347592,1,0,0,0,-69.66590323999999,78.54629999999999,-21.746346800000005,39.45360000000001,
2022-06-07 00:00:27.751,-3.631984224,9.3256996,-1.82356324,1,0,0,0,5.0438996000000005,-50.14150040000001,-15.207319200000002,39.455999999999996,
2022-06-07 00:00:28.001,-2.7406640000000007,9.0589704,-3.6819172,1,0,0,0,77.668324,-109.695148,41.17074,39.455999999999996,
2022-06-07 00:00:28.251,-3.35001968,8.391630000000001,-4.0176476,1,0,0,0,27.473170399999997,-38.5365552,-5.570728399999999,39.45480000000001,
2022-06-07 00:00:28.501,-2.67089188,9.741829200000002,-2.89228536,1,0,0,0,-59.841449600000004,107.4536044,-12.31706716,39.4532,
2022-06-07 00:00:28.751,-3.90790896,8.714904400000002,-3.37675916,1,0,0,0,5.0390049759999975,-70.18782,-23.139038320000004,39.448,
2022-06-07 00:00:29.001,-3.1254652400000005,9.108618,-3.4841976000000003,1,0,0,0,47.4439316,-32.29264800000001,32.824412,39.4544,
2022-06-07 00:00:29.251,-3.82931924,8.0710428,-4.861333599999999,1,0,0,0,25.58290668,-14.641478,-35.29757196,39.4516,
2022-06-07 00:00:29.501,-4.287726,8.701191999999999,-4.0946068,1,0,0,0,-106.82192400000002,128.17318400000002,-28.824392799999995,39.4528,
2022-06-07 00:00:29.751,-5.1777032,7.8079611999999985,-3.0070056,1,0,0,0,-31.475605200000004,52.085372799999995,-47.80972799999999,39.454,
2022-06-07 00:00:30.001,-3.9178763999999995,9.2734652,-2.71794936,1,0,0,0,34.2292668,-31.5317076,23.70246692,39.4524,
2022-06-07 00:00:30.251,-4.446150800000002,7.708672000000003,-4.80497868,1,0,0,0,30.736584399999998,-40.717065600000005,28.6024464,39.45320000000001,
2022-06-07 00:00:30.501,-3.755714272,9.7277496,-2.10111844,1,0,0,0,-58.39270120000001,87.2268428,-37.631708,39.45439999999999,
2022-06-07 00:00:30.751,-5.7410580000000015,7.9697412,-2.30180848,1,0,0,0,5.270728,-14.158519199999999,-11.521946400000001,39.445600000000006,
2022-06-07 00:00:31.001,-2.8091904,9.076416,-4.267312400000001,1,0,0,0,60.27072879999999,-79.26100799999998,49.84634240000001,39.452,
2022-06-07 00:00:31.251,-4.6846996,8.202535600000001,-4.314849,1,0,0,0,20.3414452,1.6805216000000007,-12.090262400000002,39.4564,
2022-06-07 00:00:31.501,-3.7063569199999993,8.897954400000001,-3.120194,1,0,0,0,-73.77078359999999,63.597548,-6.673173600000001,39.4484,
2022-06-07 00:00:31.751,-4.57745464,9.2162452,-2.5936444,1,0,0,0,13.353671600000002,-16.243912800000004,-37.3951032,39.4524,
2022-06-07 00:00:32.001,-3.0519544,7.903033999999999,-4.2242799999999985,1,0,0,0,69.9000252,-70.55860200000002,73.86583879999999,39.4564,
2022-06-07 00:00:32.251,-4.26156204,9.618396,-3.42142108,1,0,0,0,-20.75367096,49.18536319999999,-62.534154799999996,39.45320000000001,
2022-06-07 00:00:32.501,-3.700126756,7.570370800000001,-2.79855236,1,0,0,0,-57.860962,36.431740000000005,6.712192,39.45360000000001,
2022-06-07 00:00:32.751,-4.81140268,9.4658192,-3.42161224,1,0,0,0,41.43171039999999,-59.82679824,-16.5414168,39.45200000000001,
2022-06-07 00:00:33.001,-4.3577864,7.742311600000002,-3.9245852,1,0,0,0,30.03658056,-31.2926828,31.602484000000004,39.45360000000001,
2022-06-07 00:00:33.251,-3.8335372,9.8332656,-3.1364866800000004,1,0,0,0,-64.25605680000001,106.2292088,-52.722002,39.4508,
2022-06-07 00:00:33.501,-5.6879596,8.047760799999999,-2.80401528,1,0,0,0,-18.3463312,-3.2975630800000006,-12.973208,39.448,
2022-06-07 00:00:33.751,-2.97144868,8.9909224,-3.1855576,1,0,0,0,47.98291772,-37.048756,41.0707152,39.4496,
2022-06-07 00:00:34.001,-4.7031972,8.279592399999999,-4.1761680000000005,1,0,0,0,15.5170796,37.90246,-36.98533956,39.454,
2022-06-07 00:00:34.251,-4.2162292,8.459868400000001,-3.0942200000000004,1,0,0,0,-74.92928359999998,17.568305600000002,6.026830400000001,39.4424,
2022-06-07 00:00:34.501,-4.3692842,8.906776800000001,-2.57112192,1,0,0,0,23.5292756,-11.79274576,-30.329219800000004,39.45440000000001,
2022-06-07 00:00:34.751,-3.9648396,7.353482799999999,-4.4796004,1,0,0,0,44.08048951999999,-22.3804764,50.936594799999995,39.4468,
2022-06-07 00:00:35.001,-4.309481600000002,10.4711796,-2.8083274400000007,1,0,0,0,-48.14634279999999,75.81710840000001,-59.5024524,39.4508,
2022-06-07 00:00:35.251,-5.711343956,8.3447668,-2.8612321199999995,1,0,0,0,-15.134097599999999,-41.9902056,7.52682872,39.4464,
2022-06-07 00:00:35.501,-2.7497684,9.004726,-3.2062578959999994,1,0,0,0,80.8390336,-51.797528799999995,60.67066760000001,39.4396,
2022-06-07 00:00:35.751,-3.6500976,8.5292616,-4.0775481199999986,1,0,0,0,23.960973600000006,-60.9341176,-11.00000228,39.45320000000001,
2022-06-07 00:00:36.001,-3.945862400000001,8.121554799999998,-2.3277821519999997,1,0,0,0,-58.5804672,49.43169720000001,5.265846,39.45,
2022-06-07 00:00:36.251,-4.318204240000001,9.585519999999999,-4.46311672,1,0,0,0,51.297592,-89.3610432,-11.829268799999998,39.45040000000001,
2022-06-07 00:00:36.501,-4.7284996,8.6450288,-3.4310044,1,0,0,0,27.4122016,-23.7292896,16.770717480000002,39.4492,
2022-06-07 00:00:36.751,-3.62690368,9.1054532,-3.14070364,1,0,0,0,-63.28536475999999,62.04875240000001,-12.117048399999995,39.4528,
2022-06-07 00:00:37.001,-4.11952664,8.672440400000001,-4.1040958,1,0,0,0,37.485356,-64.54145600000001,-26.14390568,39.4492,
2022-06-07 00:00:37.251,-4.544004599999999,8.524268,-4.392864,1,0,0,0,13.499977640000004,-5.33411596,43.87560720000001,39.4516,
2022-06-07 00:00:37.501,-4.02981816,8.958525199999997,-2.12354448,1,0,0,0,-55.02927599999999,85.0829344,-54.35368292,39.4528,
2022-06-07 00:00:37.751,-5.4980036000000005,8.008075999999999,-3.51438596,1,0,0,0,23.4292656,-38.4463372,-15.914621279999995,39.4484,
2022-06-07 00:00:38.001,-3.03202,8.296845600000001,-3.6195244,1,0,0,0,30.8414844,-20.602426,59.7024,39.4476,
2022-06-07 00:00:38.251,-3.9173972000000004,10.350532,-3.569208272,1,0,0,0,-3.7804784000000007,37.07802879999999,-62.4292856,39.4524,
2022-06-07 00:00:38.501,-5.6308409600000005,7.8268424,-3.0642223199999994,1,0,0,0,-73.29998644,17.212158399999996,10.173179440000002,39.445600000000006,
2022-06-07 00:00:38.751,-2.44317464,9.3688252,-3.72447092,1,0,0,0,77.7828868,-68.92193839999999,19.3073172,39.445600000000006,
2022-06-07 00:00:39.001,-5.1331392,7.909746400000001,-4.193131200000001,1,0,0,0,11.81706912,5.958618799999997,-11.582955199999999,39.4496,
2022-06-07 00:00:39.251,-3.0883754,9.073062400000001,-2.40579564,1,0,0,0,-63.23905476,42.83904576,-0.2658471999999991,39.4472,
2022-06-07 00:00:39.501,-4.335354392,9.4628388,-3.9109772,1,0,0,0,37.76832,-41.607328,-29.853664,39.445600000000006,
2022-06-07 00:00:39.751,-4.4610072,7.226590400000001,-3.5708372,1,0,0,0,30.72927,-23.897580800000004,49.59756076000001,39.4484,
2022-06-07 00:00:40.001,-3.1808603200000003,10.346886,-3.3660256,1,0,0,0,-61.4950564,82.536596,-56.3170872,39.448,
2022-06-07 00:00:40.251,-5.965421732,7.966099199999999,-2.76816992,1,0,0,0,8.863480600000003,-37.7024776,-1.046334399999999,39.45320000000001,
2022-06-07 00:00:40.501,-2.62000052,8.712505999999998,-4.2977892,1,0,0,0,45.76830880000001,-23.6536516,45.7000472,39.4476,
2022-06-07 00:00:40.751,-3.687857888,10.194594,-3.5385388192000002,1,0,0,0,-8.487770000000001,39.002432000000006,-59.234106,39.4432,
2022-06-07 00:00:41.001,-6.017654,7.630366399999999,-3.27612504,1,0,0,0,-74.32435600000002,1.112208400000003,7.870737599999999,39.4556,
2022-06-07 00:00:41.251,-2.26999028,9.3750584,-3.62067424,1,0,0,0,81.05853599999998,-50.5487906,27.8463592,39.4464,
2022-06-07 00:00:41.501,-4.062309,9.0714356,-3.750344704,1,0,0,0,19.7121988,28.890190239999995,-26.424343200000006,39.4444,
2022-06-07 00:00:41.751,-4.41797448,7.7122152,-2.7913638,1,0,0,0,-83.25852160000002,11.963444,-3.0341404,39.44280000000001,
2022-06-07 00:00:42.001,-2.6281446440000003,9.9620776,-3.9266945600000014,1,0,0,0,72.40980400000001,-57.76100828000001,24.051238,39.4524,
2022-06-07 00:00:42.251,-2.9860167600000005,10.2461488,-3.59067664,1,0,0,0,-25.743910960000004,88.67314700000001,-56.161012,39.4488,
2022-06-07 00:00:42.501,-6.02541764,7.437533200000002,-3.29136568,1,0,0,0,-16.980411800000002,-55.88050000000001,-12.585352,39.4504,
2022-06-07 00:00:42.751,-2.73184868,9.5849448,-4.90034212,1,0,0,0,39.9683188,-0.19512959999999796,46.253638,39.448,
2022-06-07 00:00:43.001,-3.04630004,8.686822,-2.062877856,1,0,0,0,-63.80490800000001,55.338992000000005,-38.4537164,39.4504,
2022-06-07 00:00:43.251,-2.85135672,10.440608000000001,-4.4053242,1,0,0,0,73.14875084,-85.73170177600001,27.261028000000003,39.4516,
2022-06-07 00:00:43.501,-3.927843719999999,9.5663492,-3.05070944,1,0,0,0,-21.953656,117.47558400000001,-83.24875195999998,39.4404,
2022-06-07 00:00:43.751,-5.92113968,8.018138,-3.68795476,1,0,0,0,-4.543891600000003,-97.753728,-3.8317460000000008,39.4392,
2022-06-07 00:00:44.001,-2.5752438792,9.2180668,-4.89785164,1,0,0,0,33.9780844,-9.404855599999996,50.7219504,39.4476,
2022-06-07 00:00:44.251,-3.4536244400000005,8.774896400000001,-2.3024792,1,0,0,0,-67.3317,75.2219144,-52.2828844,39.4396,
2022-06-07 00:00:44.501,-4.317533200000001,8.870259599999997,-3.5241628000000005,1,0,0,0,54.80488520000001,-91.4634712,-36.8146668,39.4492,
2022-06-07 00:00:44.751,-4.620868799999999,8.717583600000001,-3.03432064,1,0,0,0,-44.5146176,75.1341156,0.4414619999999996,39.4492,
2022-06-07 00:00:45.001,-5.1202027999999995,7.998591200000001,-2.55118716,1,0,0,0,-0.92927956,-66.28531000000001,-0.6829295999999999,39.45320000000001,
2022-06-07 00:00:45.251,-3.2460322,9.3614444,-3.4628248024,1,0,0,0,69.480488,-64.2511556,53.16586,39.44920000000001,
2022-06-07 00:00:45.501,-3.779483120000001,8.414920799999999,-4.190927640000001,1,0,0,0,19.4975644,-27.3390512,-15.160972,39.44600000000001,
2022-06-07 00:00:45.751,-4.316,8.596346800000001,-2.6269964,1,0,0,0,-52.38537719999999,46.81468559999999,9.54146752,39.448,
2022-06-07 00:00:46.001,-3.953241388,9.210017599999999,-4.197254,1,0,0,0,16.285356,-62.748812,-10.090246399999998,39.4488,
2022-06-07 00:00:46.251,-3.6382136000000007,7.648001199999999,-3.65201484,1,0,0,0,10.05366556,1.6804655999999991,30.378046,39.4444,
2022-06-07 00:00:46.501,-4.21738,9.7554428,-3.4255422424,1,0,0,0,-1.5756140000000003,43.546368,-52.23414879999999,39.4448,
2022-06-07 00:00:46.751,-4.248815728,8.427668400000002,-3.0861696000000007,1,0,0,0,-38.9390252,33.76094584,15.92683224,39.44520000000001,
2022-06-07 00:00:47.001,-3.8740774,8.8237796,-2.8112987999999994,1,0,0,0,-11.541475599999998,14.6585388,-13.985364800000001,39.4436,
2022-06-07 00:00:47.251,-3.3255798119999995,8.858378,-2.9027320320000003,1,0,0,0,90.5219712,-91.15611679999999,-25.107318,39.4772,
2022-06-07 00:00:47.501,-4.07476888,9.825022,-5.208662,1,0,0,0,34.629256,-18.09512,54.20729328,39.4716,
2022-06-07 00:00:47.751,-2.5539692,7.592225279999999,-4.07093304,1,0,0,0,-72.78776135999998,107.16828480000002,8.3341436,39.4748,
2022-06-07 00:00:48.001,-2.78887412,10.4039052,-4.52177024,1,0,0,0,32.387818800000005,-92.7316892,-10.846347599999996,39.4804,
2022-06-07 00:00:48.251,-4.19926536,9.5722884,-3.191116328,1,0,0,0,-30.7512088,155.192692,-72.82677199999999,39.4776,
2022-06-07 00:00:48.501,-5.1147376000000015,7.980186,-3.1551756,1,0,0,0,-18.3195076,-8.736583999999999,-20.9243932,39.5668,
2022-06-07 00:00:48.751,-6.037682799999999,8.0178512,-3.9496964,1,0,0,0,12.39268136,-10.23658504,54.7390152,39.58920000000001,
2022-06-07 00:00:49.001,-5.128634400000001,8.1432088,-3.6119528,1,0,0,0,-11.8707316,1.9487804800000008,-15.280487200000005,39.5904,
2022-06-07 00:00:49.251,-4.2900264,8.858281199999999,-1.8937174,1,0,0,0,-35.502444,55.80003479999999,10.57317992,39.588,
2022-06-07 00:00:49.501,-5.217669600000002,7.9602515999999985,-2.7927067999999995,1,0,0,0,11.96097892,-25.9950932,-12.8975728,39.5888,
2022-06-07 00:00:49.751,-3.699264,8.991591999999997,-4.0950859999999984,1,0,0,0,19.8317112,-33.975600799999995,4.2829292,39.58640000000001,
2022-06-07 00:00:50.001,-4.7322352,7.81601,-3.8360280000000007,1,0,0,0,14.665850400000002,-17.731706799999994,6.14878656,39.5856,
2022-06-07 00:00:50.251,-5.1929428,9.4452088,-2.53728992,1,0,0,0,-11.8438772,93.1756736,-25.7438956,39.58560000000001,
2022-06-07 00:00:50.501,-4.1192388,8.093182,-2.6482744,1,0,0,0,-24.96827572,-8.539051200000001,8.7902412,39.5876,
2022-06-07 00:00:50.751,-4.1530696,9.140048,-4.0521496,1,0,0,0,31.9926776,-70.38784240000003,5.778052,39.5896,
2022-06-07 00:00:51.001,-4.118280799999999,7.659598800000001,-3.4109748,1,0,0,0,12.82440064,-30.080496000000004,32.2634072,39.5948,
2022-06-07 00:00:51.251,-3.9840076,9.952491199999999,-2.908386456,1,0,0,0,10.5585376,41.253679999999996,-16.8073216,39.5956,
